variant,pred_year,group,score,nmae,ficr,n_rows,pinn_weight,tree_weight,tcn_family_weight
pinn0.25_tree0.15_tcn0.60,2023,kpx_group_3,0.5783867085121759,0.15535214790802382,0.31212556493237564,8759,0.25,0.15000000000000002,0.6
pinn0.25_tree0.15_tcn0.60,2023,fold_mean,0.6181542673873469,0.14044197043278195,0.37675050520747594,26274,0.25,0.15000000000000002,0.6
pinn0.25_tree0.15_tcn0.60,2024,kpx_group_1,0.6442148629104342,0.11399091670537768,0.402420642526246,8778,0.25,0.15000000000000002,0.6
pinn0.25_tree0.15_tcn0.60,2024,kpx_group_2,0.6741453791316467,0.1211237034270616,0.46941446169035506,8778,0.25,0.15000000000000002,0.6
pinn0.25_tree0.15_tcn0.60,2024,kpx_group_3,0.5958390586356803,0.1329479364671671,0.32462605373852776,8778,0.25,0.15000000000000002,0.6
pinn0.25_tree0.15_tcn0.60,2024,fold_mean,0.6380664335592537,0.12268751886653546,0.39882038598504294,26334,0.25,0.15000000000000002,0.6
pinn0.25_tree0.20_tcn0.55,2022,kpx_group_1,0.621740580205567,0.1286723804346079,0.372153540845742,8664,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2022,kpx_group_2,0.6430299382440826,0.12944605956595692,0.41550593605412217,8664,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2022,fold_mean,0.6323852592248248,0.12905922000028242,0.3938297384499321,17328,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2023,kpx_group_1,0.6246491403795822,0.1299197502144926,0.37921803097365697,8757,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2023,kpx_group_2,0.6510126602495997,0.1338694470666581,0.43589476756585754,8758,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2023,kpx_group_3,0.5782993785689472,0.15451671584726537,0.31111547298515974,8759,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2023,fold_mean,0.6179870597327097,0.13943530437613869,0.3754094238415581,26274,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2024,kpx_group_1,0.6439837418312342,0.11337146420421002,0.4013389478666785,8778,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2024,kpx_group_2,0.6763294953617867,0.12037736758282605,0.47303635830639945,8778,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2024,kpx_group_3,0.5961079517822985,0.13206244724916597,0.3242783508137629,8778,0.25,0.2,0.55
pinn0.25_tree0.20_tcn0.55,2024,fold_mean,0.6388070629917731,0.12193709301206734,0.3995512189956136,26334,0.25,0.2,0.55
pinn0.25_tree0.25_tcn0.50,2022,kpx_group_1,0.6230604487529452,0.12804658725486748,0.37416748476075784,8664,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2022,kpx_group_2,0.6437021732962326,0.12832233356148812,0.41572668015395325,8664,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2022,fold_mean,0.6333813110245889,0.1281844604081778,0.39494708245735555,17328,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2023,kpx_group_1,0.6225916733579179,0.12914938436347037,0.3743327310793061,8757,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2023,kpx_group_2,0.6515745315851109,0.13270932752104864,0.4358583906912706,8758,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2023,kpx_group_3,0.5782183336154673,0.153782765017033,0.31021943224796755,8759,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2023,fold_mean,0.6174615128528321,0.13854715896718403,0.37347018467284804,26274,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2024,kpx_group_1,0.643560240673039,0.11285373111933514,0.39997421246541304,8778,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2024,kpx_group_2,0.6773248901617293,0.1197438962500351,0.4743936765734937,8778,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2024,kpx_group_3,0.5954523879141898,0.13129381479875843,0.3221985906271379,8778,0.25,0.25,0.5
pinn0.25_tree0.25_tcn0.50,2024,fold_mean,0.6387791729163194,0.1212971473893762,0.3988554932220149,26334,0.25,0.25,0.5
pinn0.25_tree0.30_tcn0.45,2022,kpx_group_1,0.6251343241504917,0.12749123966547662,0.37775988796646004,8664,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2022,kpx_group_2,0.6446571730282098,0.12730249363919838,0.416616839695618,8664,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2022,fold_mean,0.6348957485893507,0.12739686665233751,0.39718836383103906,17328,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2023,kpx_group_1,0.6203917843102938,0.1284942864623277,0.3692778550829155,8757,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2023,kpx_group_2,0.6536019759937051,0.13167942883017086,0.43888338081758105,8758,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2023,kpx_group_3,0.578125785259366,0.15315572250052378,0.30940729301925574,8759,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2023,fold_mean,0.6173731818544549,0.13777647926434078,0.3725228429732508,26274,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2024,kpx_group_1,0.6423050866946651,0.11244092653965779,0.39705109992898807,8778,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2024,kpx_group_2,0.6783781866201479,0.11922427124248956,0.47598064448278543,8778,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2024,kpx_group_3,0.5961747341934887,0.13066636820794333,0.32301583659492067,8778,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.30_tcn0.45,2024,fold_mean,0.6389526691694339,0.12077718866336355,0.3986825270022314,26334,0.25,0.30000000000000004,0.44999999999999996
pinn0.25_tree0.35_tcn0.40,2022,kpx_group_1,0.6262287404749365,0.127007403295567,0.37946488424544006,8664,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2022,kpx_group_2,0.645470509026469,0.12638924913081073,0.4173302671837486,8664,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2022,fold_mean,0.6358496247507027,0.12669832621318888,0.39839757571459433,17328,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2023,kpx_group_1,0.6189836562820036,0.1279647431640206,0.36593205572802784,8757,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2023,kpx_group_2,0.6540075448771228,0.13076834298930132,0.43878343274354686,8758,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2023,kpx_group_3,0.5791580435508418,0.15262480672371773,0.3109408938254013,8759,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2023,fold_mean,0.6173830815699893,0.13711929762567987,0.3718854607656587,26274,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2024,kpx_group_1,0.6412285393847432,0.11217221808078301,0.3946292968502696,8778,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2024,kpx_group_2,0.6780853456589991,0.11884029969587866,0.47501099101387695,8778,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2024,kpx_group_3,0.5955964725796211,0.13016505854745114,0.32135800370669343,8778,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.35_tcn0.40,2024,fold_mean,0.6383034525411212,0.12039252544137093,0.3969994305236133,26334,0.25,0.35000000000000003,0.39999999999999997
pinn0.25_tree0.40_tcn0.35,2022,kpx_group_1,0.6267441208465656,0.12661123406350788,0.3800994757566391,8664,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2022,kpx_group_2,0.6470747896507103,0.12557677570615577,0.4197263550075765,8664,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2022,fold_mean,0.636909455248638,0.12609400488483183,0.3999129153821078,17328,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2023,kpx_group_1,0.617760571694232,0.12756307942088013,0.3630842228093444,8757,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2023,kpx_group_2,0.6530727159946349,0.1299535288664649,0.43609896085573474,8758,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2023,kpx_group_3,0.5791744959221632,0.15218016022383118,0.31052915206815745,8759,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2023,fold_mean,0.6166692612036767,0.1365655895037254,0.36990411191107886,26274,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2024,kpx_group_1,0.641882052984165,0.11201719038329605,0.3957812963516261,8778,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2024,kpx_group_2,0.6782962297612156,0.11858395263084505,0.4751764121532762,8778,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2024,kpx_group_3,0.5970496411817412,0.1297804821959948,0.3238797645594771,8778,0.25,0.4,0.35
pinn0.25_tree0.40_tcn0.35,2024,fold_mean,0.639075974642374,0.12012720840337864,0.39827915768812644,26334,0.25,0.4,0.35
pinn0.25_tree0.45_tcn0.30,2022,kpx_group_1,0.627773933216029,0.12630071284399258,0.38184857927605065,8664,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2022,kpx_group_2,0.6470812095456577,0.12487240044957047,0.419034819540886,8664,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2022,fold_mean,0.6374275713808434,0.12558655664678153,0.4004416994084683,17328,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2023,kpx_group_1,0.6168079173120208,0.12729575875575122,0.3609115933797928,8757,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2023,kpx_group_2,0.6527684360324278,0.1292512264276272,0.4347880984924829,8758,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2023,kpx_group_3,0.5788259464897508,0.1518175267158244,0.3094694196953261,8759,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2023,fold_mean,0.6161340999447331,0.13612150396640096,0.3683897038558672,26274,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2024,kpx_group_1,0.6397558974570381,0.11198961511390998,0.39150141002798605,8778,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2024,kpx_group_2,0.6764206733117617,0.11846143264308366,0.4713027792666071,8778,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2024,kpx_group_3,0.5972986273082727,0.12951739813047225,0.3241146527470175,8778,0.25,0.45,0.3
pinn0.25_tree0.45_tcn0.30,2024,fold_mean,0.6378250660256909,0.11998948196248864,0.3956396140138702,26334,0.25,0.45,0.3
pinn0.25_tree0.50_tcn0.25,2022,kpx_group_1,0.6285689113129401,0.12608833429075075,0.38322615691663103,8664,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2022,kpx_group_2,0.6473937953235219,0.1242691779131802,0.41905676856022395,8664,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2022,fold_mean,0.637981353318231,0.1251787561019655,0.4011414627384275,17328,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2023,kpx_group_1,0.6153324094825852,0.12717470463978336,0.35783952360495375,8757,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2023,kpx_group_2,0.6536067068116033,0.12866451955032532,0.4358779331735318,8758,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2023,kpx_group_3,0.5789022634392764,0.1515539631509389,0.3093584900294918,8759,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2023,fold_mean,0.6159471265778217,0.1357977291136825,0.3676919822693258,26274,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2024,kpx_group_1,0.6371788964988805,0.11211797404317066,0.3864757670409317,8778,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2024,kpx_group_2,0.6753678501170093,0.11847742498124705,0.46921312521526565,8778,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2024,kpx_group_3,0.5966397433402666,0.12938553481060022,0.3226650214911333,8778,0.25,0.5,0.25
pinn0.25_tree0.50_tcn0.25,2024,fold_mean,0.6363954966520521,0.11999364461167265,0.3927846379157769,26334,0.25,0.5,0.25
pinn0.25_tree0.55_tcn0.20,2022,kpx_group_1,0.6292936976210899,0.12596901107584743,0.38455640631802723,8664,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2022,kpx_group_2,0.6471358422518543,0.12375741558838246,0.41802910009209104,8664,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2022,fold_mean,0.6382147699364721,0.12486321333211495,0.40129275320505914,17328,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2023,kpx_group_1,0.6124501898821137,0.12719355981892105,0.35209393958314866,8757,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2023,kpx_group_2,0.6534426250756813,0.12818921327459795,0.43507446342596057,8758,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2023,kpx_group_3,0.5794216340542238,0.15140517176057394,0.3102484398690214,8759,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2023,fold_mean,0.6151048163373396,0.13559598161803096,0.36580561429271025,26274,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2024,kpx_group_1,0.6367948314169081,0.11236947895404752,0.3859591417878635,8778,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2024,kpx_group_2,0.6754735543000978,0.11860872142640466,0.46955583002660034,8778,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2024,kpx_group_3,0.5963717800862077,0.12940103502687014,0.32214459519928557,8778,0.25,0.55,0.19999999999999996
pinn0.25_tree0.55_tcn0.20,2024,fold_mean,0.6362133886010711,0.12012641180244077,0.3925531890045832,26334,0.25,0.55,0.19999999999999996
pinn0.25_tree0.60_tcn0.15,2022,kpx_group_1,0.6308102782604054,0.12593737432618105,0.3875579308469918,8664,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2022,kpx_group_2,0.6468935165854217,0.12334717548190045,0.4171342086527438,8664,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2022,fold_mean,0.6388518974229136,0.12464227490404076,0.4023460697498678,17328,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2023,kpx_group_1,0.6121712970485439,0.12734743940275944,0.3516900334998472,8757,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2023,kpx_group_2,0.6521860477743421,0.12783936670802099,0.4322114622567052,8758,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2023,kpx_group_3,0.5782927341541385,0.1513505028453172,0.3079359711535942,8759,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2023,fold_mean,0.6142166929923415,0.13551243631869922,0.36394582230338224,26274,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2024,kpx_group_1,0.6348479727949695,0.11271408798623164,0.3824100335761707,8778,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2024,kpx_group_2,0.6742084535659524,0.11883731483260616,0.467254221964511,8778,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2024,kpx_group_3,0.5968723837731167,0.12954198022628413,0.32328674777251754,8778,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.60_tcn0.15,2024,fold_mean,0.6353096033780129,0.12036446101504066,0.39098366777106647,26334,0.25,0.6000000000000001,0.1499999999999999
pinn0.25_tree0.65_tcn0.10,2022,kpx_group_1,0.6321275008273457,0.12600885004177298,0.39026385169646444,8664,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2022,kpx_group_2,0.6480274837690223,0.12306599457354118,0.4191209621115857,8664,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2022,fold_mean,0.640077492298184,0.12453742230765708,0.4046924069040251,17328,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2023,kpx_group_1,0.6101177361369978,0.12766381471478944,0.34789928698878514,8757,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2023,kpx_group_2,0.6507460556519424,0.12760677387397712,0.4290988851778621,8758,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2023,kpx_group_3,0.5778164858272952,0.15139386351160689,0.3070268351661971,8759,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2023,fold_mean,0.6128934258720785,0.13555481736679115,0.3613416691109481,26274,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2024,kpx_group_1,0.6319067206327182,0.11317023918521152,0.376983680450648,8778,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2024,kpx_group_2,0.6737163881757703,0.11918073374590384,0.4666135100974445,8778,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2024,kpx_group_3,0.5962193979381588,0.129799941378754,0.3222387372550717,8778,0.25,0.65,0.09999999999999998
pinn0.25_tree0.65_tcn0.10,2024,fold_mean,0.6339475022488825,0.12071697143662312,0.38861197593438807,26334,0.25,0.65,0.09999999999999998
pinn0.25_tree0.70_tcn0.05,2022,kpx_group_1,0.6321804028633822,0.1261839911272788,0.3905447968540433,8664,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2022,kpx_group_2,0.6480931389489635,0.12289814058694024,0.4190844184848673,8664,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2022,fold_mean,0.6401367709061728,0.12454106585710951,0.4048146076694553,17328,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2023,kpx_group_1,0.6078801158944478,0.12811470817780202,0.3438749399666977,8757,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2023,kpx_group_2,0.6499369342388788,0.12747557162843856,0.42734944010619613,8758,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2023,kpx_group_3,0.5775179632591163,0.15151003575156127,0.306545962269794,8759,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2023,fold_mean,0.6117783377974809,0.13570010518593398,0.35925678078089596,26274,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2024,kpx_group_1,0.6291966842468547,0.11372309077299293,0.3721164592667024,8778,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2024,kpx_group_2,0.6732466942902591,0.1196392599487826,0.46613264852930075,8778,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2024,kpx_group_3,0.5959397376497803,0.13017906952015657,0.322058544819717,8778,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.70_tcn0.05,2024,fold_mean,0.632794372062298,0.12118047341397736,0.38676921753857335,26334,0.25,0.7000000000000001,0.04999999999999993
pinn0.25_tree0.75_tcn0.00,2022,kpx_group_1,0.6332194246517298,0.1264571701350819,0.39289601943854124,8664,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2022,kpx_group_2,0.6468346124490839,0.12283918109783079,0.41650840599599853,8664,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2022,fold_mean,0.6400270185504069,0.12464817561645634,0.4047022127172699,17328,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2023,kpx_group_1,0.6057685311578697,0.12868569825344894,0.3402227605691883,8757,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2023,kpx_group_2,0.6487396473231783,0.1274729212872303,0.42495221593358695,8758,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2023,kpx_group_3,0.5773697849734994,0.15172241467421177,0.30646198462121066,8759,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2023,fold_mean,0.6106259878181826,0.13596034473829702,0.357212320374662,26274,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2024,kpx_group_1,0.6274527721405754,0.11438037268407641,0.3692859169652273,8778,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2024,kpx_group_2,0.6710660276852559,0.12018417596391825,0.46231623133443017,8778,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2024,kpx_group_3,0.5950534712046709,0.1306991248162399,0.3208060672255817,8778,0.25,0.75,0.0
pinn0.25_tree0.75_tcn0.00,2024,fold_mean,0.6311907570101675,0.12175455782141154,0.38413607184174636,26334,0.25,0.75,0.0
pinn0.30_tree0.00_tcn0.70,2022,kpx_group_1,0.6142189454523834,0.13187717231715773,0.3603150632219244,8664,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2022,kpx_group_2,0.6373253114357464,0.13475366693465418,0.40940428980614696,8664,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2022,fold_mean,0.6257721284440649,0.13331541962590596,0.3848596765140357,17328,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2023,kpx_group_1,0.6267193112552447,0.1335759573757357,0.387014579886225,8757,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2023,kpx_group_2,0.6470321401608551,0.13931130051885182,0.43337558084056194,8758,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2023,kpx_group_3,0.5770960618502932,0.1576614846444151,0.3118536083450013,8759,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2023,fold_mean,0.6169491710887977,0.14351624751300088,0.3774145896905961,26274,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2024,kpx_group_1,0.6461206434560632,0.11608502254052468,0.4083263094526511,8778,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2024,kpx_group_2,0.6668777957228077,0.1242343270481997,0.45798991849381515,8778,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2024,kpx_group_3,0.5947472956820424,0.13564784292770105,0.32514243429178585,8778,0.30000000000000004,0.0,0.7
pinn0.30_tree0.00_tcn0.70,2024,fold_mean,0.6359152449536377,0.12532239750547514,0.39715288741275073,26334,0.30000000000000004,0.0,0.7
pinn0.30_tree0.05_tcn0.65,2022,kpx_group_1,0.6162788686620858,0.13093015200630065,0.3634878893304723,8664,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2022,kpx_group_2,0.6374422730840721,0.1333412257474446,0.4082257719155889,8664,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2022,fold_mean,0.626860570873079,0.13213568887687263,0.3858568306230306,17328,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2023,kpx_group_1,0.6260444452087724,0.13236222645662032,0.3844511168741653,8757,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2023,kpx_group_2,0.6487981771017509,0.1377797780079965,0.43537613221149846,8758,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2023,kpx_group_3,0.5769503285005737,0.1566256020905249,0.3105262590916724,8759,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2023,fold_mean,0.6172643169370323,0.1422558688517139,0.37678450272577874,26274,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2024,kpx_group_1,0.6453318619292541,0.11520981328894432,0.4058735371474524,8778,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2024,kpx_group_2,0.6684560992063453,0.12324720097862861,0.4601593993913193,8778,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2024,kpx_group_3,0.5961959830072104,0.13444362390662704,0.32683558992104783,8778,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.05_tcn0.65,2024,fold_mean,0.6366613147142699,0.12430021272473331,0.3976228421532732,26334,0.30000000000000004,0.05,0.6499999999999999
pinn0.30_tree0.10_tcn0.60,2022,kpx_group_1,0.6176258291052974,0.1300581674191246,0.3653098256297193,8664,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2022,kpx_group_2,0.6393175152643337,0.1320193821292548,0.4106544126579221,8664,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2022,fold_mean,0.6284716721848156,0.13103877477418968,0.3879821191438207,17328,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2023,kpx_group_1,0.6255657187604239,0.13127236249897298,0.3824038000198207,8757,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2023,kpx_group_2,0.6500517828302803,0.1363538073553494,0.4364573730159101,8758,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2023,kpx_group_3,0.578318734258652,0.15567668449047928,0.31231415300778337,8759,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2023,fold_mean,0.6179787452831187,0.14110095144826723,0.3770584420145047,26274,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2024,kpx_group_1,0.6452194066181395,0.11444728617253257,0.4048860994088115,8778,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2024,kpx_group_2,0.6707021464736209,0.1223698592535817,0.4637741522008235,8778,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2024,kpx_group_3,0.5965647056183849,0.13335022851065556,0.3264796397474254,8778,0.30000000000000004,0.1,0.6
pinn0.30_tree0.10_tcn0.60,2024,fold_mean,0.6374954195700484,0.12338912464558993,0.3983799637856868,26334,0.30000000000000004,0.1,0.6
pinn0.30_tree0.15_tcn0.55,2022,kpx_group_1,0.6198218674866337,0.1292726923225471,0.36891642729581453,8664,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2022,kpx_group_2,0.6405830215635814,0.13077663234851108,0.41194267547567387,8664,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2022,fold_mean,0.6302024445251075,0.1300246623355291,0.3904295513857442,17328,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2023,kpx_group_1,0.6250610578585309,0.13033231902110537,0.38045443473816737,8757,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2023,kpx_group_2,0.6513110417913486,0.1350288981686076,0.43765098175130485,8758,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2023,kpx_group_3,0.5788851388877383,0.1548083705580867,0.3125786483335634,8759,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2023,fold_mean,0.6184190795125393,0.14005652924926656,0.3768946882743452,26274,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2024,kpx_group_1,0.6440532546172042,0.11380492987691992,0.4019114391113284,8778,0.30000000000000004,0.15000000000000002,0.5499999999999999
pinn0.30_tree0.15_tcn0.55,2024,kpx_group_2,0.6729982207525256,0.12161890170398185,0.4676153432090329,8778,0.30000000000000004,0.15000000000000002,0.5499999999999999
