trial,min_output_ratio,weight_policy,random_state,n_jobs,verbose,objective,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,group,pred_year,train_years,score,nmae,ficr,n_train,n_val
14,0.05,none,20260709014,-1,-1,regression_l1,1143,0.04453835028851658,64,7,300,0.8795256225882909,0.9493329353885145,0.049483461201084177,0.014192366443974832,0.0009976167541500141,kpx_group_1,2023,"2022,2024",0.59382643045087,0.13289378079430736,0.3205466416960475,11818,8757
14,0.05,none,20260709014,-1,-1,regression_l1,1143,0.04453835028851658,64,7,300,0.8795256225882909,0.9493329353885145,0.049483461201084177,0.014192366443974832,0.0009976167541500141,kpx_group_1,2024,"2022,2023",0.6218194964306148,0.11722344264853053,0.36086243550976027,12408,8778
15,0.03,actual_sqrt,20260709015,-1,-1,regression_l1,1440,0.019659657934579553,128,7,60,0.7944781315558007,0.630818156336988,1.9833116890713158,0.001777467780513911,0.00020095387062373738,kpx_group_1,2022,"2023,2024",0.6327844138760169,0.12668550100419534,0.3922543287562293,12760,8664
15,0.03,actual_sqrt,20260709015,-1,-1,regression_l1,1440,0.019659657934579553,128,7,60,0.7944781315558007,0.630818156336988,1.9833116890713158,0.001777467780513911,0.00020095387062373738,kpx_group_1,2023,"2022,2024",0.5947930927370113,0.13290659913379643,0.32249278460781916,12674,8757
15,0.03,actual_sqrt,20260709015,-1,-1,regression_l1,1440,0.019659657934579553,128,7,60,0.7944781315558007,0.630818156336988,1.9833116890713158,0.001777467780513911,0.00020095387062373738,kpx_group_1,2024,"2022,2023",0.6201630996088779,0.11779846675748389,0.35812466597523973,13270,8778
16,0.15,actual_sqrt,20260709016,-1,-1,regression_l1,1082,0.01766278173160345,64,-1,80,0.6242283986498769,0.7011308360451608,0.0005315739705598112,0.13309781226895614,1.7784900395549634e-05,kpx_group_1,2022,"2023,2024",0.6285451857060183,0.13102872674824945,0.3881190981602861,9397,8664
16,0.15,actual_sqrt,20260709016,-1,-1,regression_l1,1082,0.01766278173160345,64,-1,80,0.6242283986498769,0.7011308360451608,0.0005315739705598112,0.13309781226895614,1.7784900395549634e-05,kpx_group_1,2023,"2022,2024",0.5978407489344307,0.13378956557425195,0.32947106344311333,9313,8757
16,0.15,actual_sqrt,20260709016,-1,-1,regression_l1,1082,0.01766278173160345,64,-1,80,0.6242283986498769,0.7011308360451608,0.0005315739705598112,0.13309781226895614,1.7784900395549634e-05,kpx_group_1,2024,"2022,2023",0.6240322789063678,0.11974360966559829,0.36780816747833384,9784,8778
17,0.05,metric_x2,20260709017,-1,-1,regression_l1,1900,0.03399138167337949,24,8,40,0.9466066458766524,0.7610796978945809,0.0001648547007141526,0.0015082935531552752,4.0656196305864235e-05,kpx_group_1,2022,"2023,2024",0.634170698843292,0.12439745305902479,0.39273885074560894,11926,8664
17,0.05,metric_x2,20260709017,-1,-1,regression_l1,1900,0.03399138167337949,24,8,40,0.9466066458766524,0.7610796978945809,0.0001648547007141526,0.0015082935531552752,4.0656196305864235e-05,kpx_group_1,2023,"2022,2024",0.5956461869580243,0.1317086524041385,0.32300102632018723,11818,8757
17,0.05,metric_x2,20260709017,-1,-1,regression_l1,1900,0.03399138167337949,24,8,40,0.9466066458766524,0.7610796978945809,0.0001648547007141526,0.0015082935531552752,4.0656196305864235e-05,kpx_group_1,2024,"2022,2023",0.6182075940053744,0.11723169910935133,0.35364688712010006,12408,8778
18,0.15,none,20260709018,-1,-1,regression_l1,755,0.03157243339894951,96,5,40,0.6674693351999169,0.7500760476136177,0.00010163273904310871,0.0040404179806349865,0.0017823397947579777,kpx_group_1,2022,"2023,2024",0.631878785922435,0.12854954101495705,0.39230711285982695,9397,8664
18,0.15,none,20260709018,-1,-1,regression_l1,755,0.03157243339894951,96,5,40,0.6674693351999169,0.7500760476136177,0.00010163273904310871,0.0040404179806349865,0.0017823397947579777,kpx_group_1,2023,"2022,2024",0.5931535360535467,0.13387171888853652,0.32017879099562996,9313,8757
18,0.15,none,20260709018,-1,-1,regression_l1,755,0.03157243339894951,96,5,40,0.6674693351999169,0.7500760476136177,0.00010163273904310871,0.0040404179806349865,0.0017823397947579777,kpx_group_1,2024,"2022,2023",0.62206923140525,0.11955411004402111,0.3636925728545211,9784,8778
