experiment,group,tree_candidate,base_weight,score,nmae,ficr
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.35000000000000003,0.5780997673536693,0.13767366254292396,0.2938731972502627
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.35000000000000003,0.5780997673536693,0.13767366254292396,0.2938731972502627
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.30000000000000004,0.5767887095098188,0.13943153163695973,0.2930089506565972
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.30000000000000004,0.5767887095098188,0.13943153163695973,0.2930089506565972
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.30000000000000004,0.5753186797625931,0.1389109488039615,0.2895483083291477
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.30000000000000004,0.5753186797625931,0.1389109488039615,0.2895483083291477
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.25,0.5721395405229148,0.14088857313064038,0.2851676541764701
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.25,0.5721395405229148,0.14088857313064038,0.2851676541764701
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.25,0.5718432622708489,0.14029660134556696,0.2839831258872647
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.25,0.5718432622708489,0.14029660134556696,0.2839831258872647
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.2,0.5698146717777866,0.1418605955844576,0.2814899391400307
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.2,0.5698146717777866,0.1418605955844576,0.2814899391400307
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.2,0.569525727338363,0.1425371044052155,0.2815885590819415
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.2,0.569525727338363,0.1425371044052155,0.2815885590819415
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.15000000000000002,0.5674543475141112,0.14357932455787809,0.2784880195861004
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.15000000000000002,0.5674543475141112,0.14357932455787809,0.2784880195861004
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.15000000000000002,0.566879577973188,0.14433033951148155,0.27808949545785755
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.15000000000000002,0.566879577973188,0.14433033951148155,0.27808949545785755
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.1,0.5654314619356274,0.1454274575368708,0.2762903814081257
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.1,0.5654314619356274,0.1454274575368708,0.2762903814081257
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.1,0.5635177931906619,0.1462621308533044,0.27329771723462803
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.1,0.5635177931906619,0.1462621308533044,0.27329771723462803
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.05,0.5616499496755207,0.14742553284917717,0.27072543220021855
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.05,0.5616499496755207,0.14742553284917717,0.27072543220021855
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.05,0.5601038646973338,0.14835475278781907,0.2685624821824867
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.05,0.5601038646973338,0.14835475278781907,0.2685624821824867
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.0,0.5586715031707217,0.14957498053754453,0.26691798687898793
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.0,0.5586715031707217,0.14957498053754453,0.26691798687898793
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.0,0.5574530946985815,0.15063057377773664,0.26553676317489977
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.0,0.5574530946985815,0.15063057377773664,0.26553676317489977
