trial,min_output_ratio,weight_policy,random_state,n_jobs,verbose,objective,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,group,pred_year,train_years,score,nmae,ficr,n_train,n_val
6,0.1,actual_sqrt,20260708006,-1,-1,huber,933,0.015811024605232902,48,7,20,0.7491742967359039,0.6466735665895897,0.00043094929020590783,0.017568690629272753,0.012589534680493647,kpx_group_1,2024,"2022,2023",0.4604804391761621,0.23460917448265353,0.1555700528349777,10925,8778
7,0.1,none,20260708007,-1,-1,regression_l1,1514,0.015131043464080519,128,10,60,0.8440055255887966,0.6720372729113241,0.0008118761262782181,0.6163787035580538,0.005482010131431927,kpx_group_1,2022,"2023,2024",0.6370955972393977,0.12338886499099291,0.39758005946978836,10498,8664
7,0.1,none,20260708007,-1,-1,regression_l1,1514,0.015131043464080519,128,10,60,0.8440055255887966,0.6720372729113241,0.0008118761262782181,0.6163787035580538,0.005482010131431927,kpx_group_1,2023,"2022,2024",0.5939777482424144,0.13085841670319315,0.31881391318802205,10405,8757
7,0.1,none,20260708007,-1,-1,regression_l1,1514,0.015131043464080519,128,10,60,0.8440055255887966,0.6720372729113241,0.0008118761262782181,0.6163787035580538,0.005482010131431927,kpx_group_1,2024,"2022,2023",0.6195196661555485,0.11690217520137519,0.3559415075124724,10925,8778
8,0.1,none,20260708008,-1,-1,huber,881,0.04996810278085404,64,4,20,0.6273498937799992,0.9670304451863849,0.000777928993418619,12.99956095181628,0.016006021915630626,kpx_group_1,2022,"2023,2024",0.48660901324885825,0.20995910664309997,0.18317713314081643,10498,8664
8,0.1,none,20260708008,-1,-1,huber,881,0.04996810278085404,64,4,20,0.6273498937799992,0.9670304451863849,0.000777928993418619,12.99956095181628,0.016006021915630626,kpx_group_1,2023,"2022,2024",0.4494873180013716,0.23677058568033846,0.13574522168308167,10405,8757
8,0.1,none,20260708008,-1,-1,huber,881,0.04996810278085404,64,4,20,0.6273498937799992,0.9670304451863849,0.000777928993418619,12.99956095181628,0.016006021915630626,kpx_group_1,2024,"2022,2023",0.4523816396140721,0.23275673588376217,0.13752001511190623,10925,8778
9,0.05,actual_sqrt,20260708009,-1,-1,regression_l1,854,0.02207411133397523,128,10,120,0.979519744573332,0.8728325712117458,0.038302156279833986,0.0016411778980631208,0.017238480936560933,kpx_group_1,2022,"2023,2024",0.6310635527948614,0.12761041766629033,0.389737523256013,11926,8664
9,0.05,actual_sqrt,20260708009,-1,-1,regression_l1,854,0.02207411133397523,128,10,120,0.979519744573332,0.8728325712117458,0.038302156279833986,0.0016411778980631208,0.017238480936560933,kpx_group_1,2023,"2022,2024",0.5990758277293192,0.13147129076537542,0.32962294622401384,11818,8757
9,0.05,actual_sqrt,20260708009,-1,-1,regression_l1,854,0.02207411133397523,128,10,120,0.979519744573332,0.8728325712117458,0.038302156279833986,0.0016411778980631208,0.017238480936560933,kpx_group_1,2024,"2022,2023",0.6266055958425956,0.1163437995098435,0.36955499119503465,12408,8778
